pdb,reason,temperature_k,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,380.0,191.0,1.118698239326477,1.2690943479537964
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
4RA0,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RA0.pdb,386.0,191.0,1.1147401332855225,1.2281935214996338
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
2C5D,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\2C5D.pdb,760.0,382.0,0.716415524482727,0.7568324208259583
4U6H,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4U6H.pdb,434.0,166.0,1.3618805408477783,1.2805646657943726
4U6H,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4U6H.pdb,434.0,166.0,1.3618805408477783,1.2805646657943726
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4X4M,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4X4M.pdb,434.0,259.0,1.3817427158355713,1.2783310413360596
4Y61,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4Y61.pdb,391.0,235.0,1.2046730518341064,1.1712689399719238
4Y61,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4Y61.pdb,391.0,235.0,1.2046730518341064,1.1712689399719238
4Y61,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4Y61.pdb,391.0,235.0,1.2046730518341064,1.1712689399719238
4YEB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YEB.pdb,267.0,321.0,1.3800426721572876,1.1920462846755981
4YEB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YEB.pdb,267.0,321.0,1.3800426721572876,1.1920462846755981
4YEB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YEB.pdb,267.0,321.0,1.3800426721572876,1.1920462846755981
4YEB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YEB.pdb,267.0,321.0,1.3800426721572876,1.1920462846755981
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YFD,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YFD.pdb,491.0,322.0,0.9374904036521912,0.9929406046867371
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4YH7,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4YH7.pdb,585.0,324.0,0.9121514558792114,0.9510989189147949
4ZS6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4ZS6.pdb,431.0,207.0,1.2912784814834595,1.3886390924453735
4ZS6,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4ZS6.pdb,431.0,207.0,1.2912784814834595,1.3886390924453735
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5C6T,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5C6T.pdb,217.0,566.0,1.4199129343032837,1.5764453411102295
5CXB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CXB.pdb,465.0,352.0,0.9989542365074158,1.087721347808838
5CXB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CXB.pdb,465.0,352.0,0.9989542365074158,1.087721347808838
5CXB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CXB.pdb,465.0,352.0,0.9989542365074158,1.087721347808838
5CXB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CXB.pdb,465.0,352.0,0.9989542365074158,1.087721347808838
5CXB,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CXB.pdb,465.0,352.0,0.9989542365074158,1.087721347808838
5CYK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CYK.pdb,454.0,350.0,0.9919183850288391,1.12015700340271
5CYK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CYK.pdb,454.0,350.0,0.9919183850288391,1.12015700340271
5CYK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CYK.pdb,454.0,350.0,0.9919183850288391,1.12015700340271
5CYK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CYK.pdb,454.0,350.0,0.9919183850288391,1.12015700340271
5CYK,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\5CYK.pdb,454.0,350.0,0.9919183850288391,1.12015700340271
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4NKQ,KEEP,298.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4RS1,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4RS1.pdb,105.0,267.0,1.1203947067260742,1.1152794361114502
4NKQ,KEEP,277.0,,,,OTHER,src\bridging\generatedData\pdb_cache\4NKQ.pdb,105.0,603.0,1.2020506858825684,1.2378208637237549
