pdb,reason
2OL3,mutant_dropped
3KPR,mutant_dropped
3KPR,mutant_dropped
4JRY,mutant_dropped
4JRY,mutant_dropped
4JRY,mutant_dropped
4JRY,mutant_dropped
4JRY,mutant_dropped
4JRY,mutant_dropped
4P23,duplicate_pdb
1QSE,mutant_dropped
4G9F,mutant_dropped
2BNQ,duplicate_pdb
4JFD,mutant_dropped
3QDJ,duplicate_pdb
3QDJ,mutant_dropped
3QDJ,duplicate_pdb
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
3QDJ,mutant_dropped
4Z7V,KEEP
1NAM,KEEP
3TPU,KEEP
3VXS,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
4OZG,mutant_dropped
2F54,KEEP
2F54,mutant_dropped
2F54,mutant_dropped
2F54,mutant_dropped
2F54,mutant_dropped
2F54,mutant_dropped
2F54,mutant_dropped
2F54,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,duplicate_pdb
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
4MNQ,mutant_dropped
3QIB,duplicate_pdb
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,duplicate_pdb
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3QIB,mutant_dropped
3MV9,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,duplicate_ligand_receptor_pair
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,duplicate_ligand_receptor_pair
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,duplicate_ligand_receptor_pair
2BNR,mutant_dropped
2BNR,duplicate_ligand_receptor_pair
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
2BNR,mutant_dropped
3VXU,mutant_dropped
4QOK,KEEP
3TJH,KEEP
3MV7,mutant_dropped
3MV7,mutant_dropped
3MV7,mutant_dropped
3MV7,mutant_dropped
3MV7,mutant_dropped
3MV7,mutant_dropped
3MV7,mutant_dropped
3MV7,mutant_dropped
3MV7,mutant_dropped
2P5E,mutant_dropped
3TF7,KEEP
3QIU,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
2VLJ,mutant_dropped
4JRX,mutant_dropped
3KPS,mutant_dropped
3KPS,mutant_dropped
2OI9,duplicate_pdb
4PRI,KEEP
4PRI,mutant_dropped
4PRI,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3PL6,mutant_dropped
3DXA,mutant_dropped
3DXA,mutant_dropped
3DXA,KEEP
4H1L,KEEP
4H1L,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,mutant_dropped
1BD2,duplicate_pdb
1BD2,mutant_dropped
1BD2,mutant_dropped
3O4L,KEEP
3O4L,mutant_dropped
3O4L,mutant_dropped
3O4L,mutant_dropped
3O4L,mutant_dropped
3O4L,mutant_dropped
3QFJ,mutant_dropped
4JFF,mutant_dropped
4JFF,mutant_dropped
4JFF,mutant_dropped
4JFF,mutant_dropped
4JFF,mutant_dropped
5D2L,KEEP
4L3E,mutant_dropped
4L3E,mutant_dropped
4L3E,mutant_dropped
4L3E,mutant_dropped
4L3E,mutant_dropped
4L3E,mutant_dropped
4L3E,mutant_dropped
4L3E,mutant_dropped
4G0N,mutant_dropped
1C1Y,mutant_dropped
1LFD,mutant_dropped
1LFD,mutant_dropped
6FE4,KEEP
5W08,KEEP
2NY3,KEEP
6H7O,KEEP
4YPG,KEEP
5TOJ,KEEP
2VXS,KEEP
4FQR,KEEP
5Y7Z,KEEP
2NY0,duplicate_ligand_receptor_pair
4F9P,KEEP
4J8R,KEEP
5ZIA,KEEP
2R56,KEEP
1G6V,KEEP
5NQW,KEEP
5MI0,KEEP
3HI6,duplicate_ligand_receptor_pair
4YPG,duplicate_ligand_receptor_pair
5DRZ,KEEP
2VWE,KEEP
5M2M,KEEP
2X89,KEEP
3DVN,KEEP
4KRO,duplicate_ligand_receptor_pair
5A2I,KEEP
4KXZ,KEEP
5XMH,KEEP
5TKJ,KEEP
5DRZ,duplicate_ligand_receptor_pair
5MYK,duplicate_ligand_receptor_pair
4XGZ,KEEP
6BF4,KEEP
4DN4,duplicate_pdb
1KXT,KEEP
4FQR,duplicate_ligand_receptor_pair
5IP4,KEEP
5TOJ,duplicate_ligand_receptor_pair
4YHP,KEEP
5CSZ,duplicate_ligand_receptor_pair
4MHJ,KEEP
4F9L,duplicate_ligand_receptor_pair
5U7O,duplicate_ligand_receptor_pair
5C0S,KEEP
1KXQ,duplicate_ligand_receptor_pair
4KHX,KEEP
4M5Z,duplicate_ligand_receptor_pair
4HJ0,KEEP
4F3F,KEEP
5NH3,KEEP
4X7F,KEEP
4ZS6,duplicate_pdb
4Z5R,duplicate_ligand_receptor_pair
6BIT,KEEP
5KOV,KEEP
5BO1,KEEP
4N8C,KEEP
5U8Q,KEEP
6BLI,KEEP
5DMI,KEEP
4M8Q,KEEP
4KXZ,duplicate_ligand_receptor_pair
6H06,KEEP
4CMH,KEEP
5O2U,KEEP
5AAW,KEEP
4M1G,KEEP
4XI5,KEEP
5DWU,duplicate_pdb
3UAJ,duplicate_ligand_receptor_pair
5I5K,KEEP
3EO1,KEEP
5BOZ,KEEP
6BB4,duplicate_ligand_receptor_pair
5KZP,KEEP
4IOF,KEEP
5N88,KEEP
5KZP,duplicate_ligand_receptor_pair
5HGG,KEEP
5HYS,KEEP
4NM8,duplicate_ligand_receptor_pair
4AEI,KEEP
2Y06,KEEP
5MES,KEEP
5E7F,KEEP
5M2M,duplicate_ligand_receptor_pair
5D1Q,KEEP
4JAN,KEEP
5O0W,KEEP
5FV2,duplicate_ligand_receptor_pair
2VXS,duplicate_ligand_receptor_pair
5MEV,duplicate_ligand_receptor_pair
1F90,KEEP
6II8,KEEP
4MHH,duplicate_ligand_receptor_pair
4Z5R,duplicate_ligand_receptor_pair
3DVN,duplicate_ligand_receptor_pair
5T6P,KEEP
5TFW,KEEP
1UWX,KEEP
2JIX,KEEP
4D9R,KEEP
3LRH,KEEP
4LMQ,KEEP
3HAE,KEEP
5XWD,duplicate_ligand_receptor_pair
5T29,duplicate_ligand_receptor_pair
5BOZ,duplicate_ligand_receptor_pair
2A6K,duplicate_ligand_receptor_pair
4R3S,KEEP
3LRH,duplicate_ligand_receptor_pair
4ETQ,KEEP
6BF4,duplicate_ligand_receptor_pair
5TZ2,KEEP
5YOY,duplicate_ligand_receptor_pair
5EOC,KEEP
1ZV5,duplicate_ligand_receptor_pair
4GXU,duplicate_ligand_receptor_pair
4XH2,duplicate_ligand_receptor_pair
6H06,duplicate_ligand_receptor_pair
4F9L,duplicate_ligand_receptor_pair
3GJF,KEEP
4AM0,KEEP
4MHJ,duplicate_ligand_receptor_pair
4AEI,duplicate_ligand_receptor_pair
6CMG,KEEP
4ODX,duplicate_ligand_receptor_pair
2FX8,KEEP
4ONF,duplicate_ligand_receptor_pair
6MHR,KEEP
2I60,duplicate_ligand_receptor_pair
6CDP,KEEP
2NY1,duplicate_ligand_receptor_pair
5IMM,KEEP
4WHT,duplicate_ligand_receptor_pair
4YK4,duplicate_ligand_receptor_pair
4I2X,KEEP
4Z9K,duplicate_ligand_receptor_pair
5YWY,KEEP
5W08,duplicate_ligand_receptor_pair
5AAW,duplicate_ligand_receptor_pair
5VZY,duplicate_ligand_receptor_pair
5VOB,KEEP
4GXU,duplicate_ligand_receptor_pair
3LRH,duplicate_ligand_receptor_pair
4GXU,duplicate_ligand_receptor_pair
5TZT,duplicate_ligand_receptor_pair
5MY6,KEEP
1E6J,duplicate_ligand_receptor_pair
4U6H,duplicate_pdb
4LEO,duplicate_ligand_receptor_pair
1W72,KEEP
6B3S,duplicate_ligand_receptor_pair
6A0Z,KEEP
6E63,KEEP
4PGJ,duplicate_ligand_receptor_pair
4WV1,KEEP
5WI9,KEEP
6FLB,KEEP
1NL0,KEEP
3LHP,KEEP
5YOY,duplicate_ligand_receptor_pair
5GZO,KEEP
6E63,duplicate_ligand_receptor_pair
3LH2,KEEP
5ANM,duplicate_ligand_receptor_pair
5ZXV,KEEP
6II8,duplicate_ligand_receptor_pair
5BOZ,duplicate_ligand_receptor_pair
2AEP,KEEP
5ZIA,duplicate_ligand_receptor_pair
2I5Y,duplicate_ligand_receptor_pair
4WHY,KEEP
3RKD,duplicate_ligand_receptor_pair
5F3B,KEEP
4IOF,duplicate_ligand_receptor_pair
6BB4,duplicate_ligand_receptor_pair
5DMJ,duplicate_ligand_receptor_pair
6H0E,duplicate_ligand_receptor_pair
6B5R,KEEP
4G6F,KEEP
3UAJ,duplicate_ligand_receptor_pair
4WUU,KEEP
5FV2,duplicate_ligand_receptor_pair
3P9W,duplicate_ligand_receptor_pair
4H88,duplicate_ligand_receptor_pair
4U6V,KEEP
4JZJ,KEEP
5J57,duplicate_ligand_receptor_pair
4IDJ,duplicate_ligand_receptor_pair
5A2J,KEEP
5T5B,duplicate_ligand_receptor_pair
6B3S,duplicate_ligand_receptor_pair
5GZO,duplicate_ligand_receptor_pair
6BCK,KEEP
2XZQ,duplicate_ligand_receptor_pair
4QTI,KEEP
2FX9,KEEP
5ZIA,duplicate_ligand_receptor_pair
4DKF,KEEP
3QWO,KEEP
4GMS,duplicate_ligand_receptor_pair
4XGZ,duplicate_ligand_receptor_pair
5VYF,KEEP
5DMJ,duplicate_ligand_receptor_pair
5KOV,duplicate_ligand_receptor_pair
5TKJ,duplicate_ligand_receptor_pair
5KN5,KEEP
5ZIA,duplicate_ligand_receptor_pair
4FQV,KEEP
6CWT,duplicate_ligand_receptor_pair
4HKX,duplicate_ligand_receptor_pair
5SX4,duplicate_ligand_receptor_pair
3DVG,duplicate_ligand_receptor_pair
1I8I,KEEP
1I8K,duplicate_ligand_receptor_pair
4FQR,duplicate_ligand_receptor_pair
6FE4,duplicate_ligand_receptor_pair
4RDQ,KEEP
5CZX,KEEP
4ALA,duplicate_ligand_receptor_pair
5TKJ,duplicate_ligand_receptor_pair
4X7D,KEEP
4G3Y,duplicate_ligand_receptor_pair
6BLH,duplicate_ligand_receptor_pair
3EO1,duplicate_ligand_receptor_pair
6H7N,duplicate_ligand_receptor_pair
5WUX,KEEP
4EIZ,KEEP
3HAE,duplicate_ligand_receptor_pair
1N64,KEEP
4DGI,duplicate_ligand_receptor_pair
5ZXV,duplicate_ligand_receptor_pair
4WV1,duplicate_ligand_receptor_pair
6D01,KEEP
5GRJ,KEEP
2FX8,duplicate_ligand_receptor_pair
4MHH,duplicate_ligand_receptor_pair
5IGX,KEEP
2Y07,duplicate_ligand_receptor_pair
4X7D,duplicate_ligand_receptor_pair
6B08,KEEP
1ZA3,KEEP
4RIS,duplicate_ligand_receptor_pair
1FE8,KEEP
4JG0,KEEP
6BLI,duplicate_ligand_receptor_pair
4U6V,duplicate_ligand_receptor_pair
3EO1,duplicate_ligand_receptor_pair
4M1D,KEEP
4POU,duplicate_ligand_receptor_pair
2JIX,duplicate_pdb
3W2D,duplicate_pdb
4FQI,duplicate_ligand_receptor_pair
3LRH,duplicate_ligand_receptor_pair
4GXU,duplicate_ligand_receptor_pair
5HHX,duplicate_ligand_receptor_pair
5C0N,KEEP
4KRP,duplicate_ligand_receptor_pair
2XQB,KEEP
5TOJ,duplicate_ligand_receptor_pair
5WT9,KEEP
6II9,duplicate_ligand_receptor_pair
4K9E,KEEP
5USH,duplicate_ligand_receptor_pair
5YOY,duplicate_ligand_receptor_pair
3UYP,duplicate_ligand_receptor_pair
4G6J,duplicate_pdb
5USL,duplicate_ligand_receptor_pair
4AM0,duplicate_ligand_receptor_pair
5W08,duplicate_ligand_receptor_pair
5UTZ,KEEP
4DKE,duplicate_ligand_receptor_pair
4YBL,KEEP
4XH2,duplicate_ligand_receptor_pair
1ZVY,duplicate_ligand_receptor_pair
1KXQ,duplicate_ligand_receptor_pair
5CZX,duplicate_ligand_receptor_pair
2H9G,KEEP
5ANM,duplicate_ligand_receptor_pair
6MI2,duplicate_ligand_receptor_pair
1KXV,duplicate_ligand_receptor_pair
5O0W,duplicate_ligand_receptor_pair
4PY8,duplicate_ligand_receptor_pair
5XXY,duplicate_ligand_receptor_pair
3P0G,KEEP
4J4P,duplicate_ligand_receptor_pair
6DF2,KEEP
5J56,duplicate_ligand_receptor_pair
5AAW,duplicate_ligand_receptor_pair
5WI9,duplicate_ligand_receptor_pair
1KXT,duplicate_ligand_receptor_pair
4JZJ,duplicate_ligand_receptor_pair
6II9,duplicate_ligand_receptor_pair
5KVF,KEEP
4KFZ,KEEP
5E8D,KEEP
5USH,duplicate_ligand_receptor_pair
4FQY,duplicate_ligand_receptor_pair
5I5K,duplicate_ligand_receptor_pair
4MHJ,duplicate_ligand_receptor_pair
4FQV,duplicate_ligand_receptor_pair
3IXT,KEEP
3EO1,duplicate_ligand_receptor_pair
6BB4,duplicate_ligand_receptor_pair
2W9E,duplicate_ligand_receptor_pair
1ZMY,duplicate_ligand_receptor_pair
6EYO,duplicate_ligand_receptor_pair
4X7E,duplicate_ligand_receptor_pair
3IDY,KEEP
4FQR,duplicate_ligand_receptor_pair
2VXS,duplicate_ligand_receptor_pair
5FCU,duplicate_ligand_receptor_pair
5O0W,duplicate_ligand_receptor_pair
4WHT,duplicate_ligand_receptor_pair
4HJJ,KEEP
5WUX,duplicate_ligand_receptor_pair
2J6E,KEEP
4HLZ,duplicate_ligand_receptor_pair
6A67,duplicate_ligand_receptor_pair
2MPA,KEEP
4FQR,duplicate_ligand_receptor_pair
3FN0,KEEP
4J8R,duplicate_ligand_receptor_pair
5OMN,duplicate_ligand_receptor_pair
5WTT,KEEP
4ZFF,duplicate_ligand_receptor_pair
5KZP,duplicate_ligand_receptor_pair
2J5L,KEEP
3LHP,duplicate_ligand_receptor_pair
5I8C,KEEP
5AAW,duplicate_ligand_receptor_pair
2VXS,duplicate_ligand_receptor_pair
3HI6,duplicate_ligand_receptor_pair
5W1M,KEEP
4R2G,KEEP
6B0G,KEEP
6FGB,KEEP
5CZV,duplicate_ligand_receptor_pair
4JFZ,duplicate_ligand_receptor_pair
4GXU,duplicate_ligand_receptor_pair
4NM8,duplicate_ligand_receptor_pair
1KXV,duplicate_ligand_receptor_pair
4GXU,duplicate_ligand_receptor_pair
4G6F,duplicate_ligand_receptor_pair
4FQR,duplicate_ligand_receptor_pair
3LRH,duplicate_ligand_receptor_pair
5TE6,duplicate_ligand_receptor_pair
4Z5R,duplicate_ligand_receptor_pair
5OMM,KEEP
4JAN,duplicate_ligand_receptor_pair
4ZFO,KEEP
6E62,duplicate_ligand_receptor_pair
5HVG,KEEP
4RDQ,duplicate_ligand_receptor_pair
5KVE,duplicate_ligand_receptor_pair
5USL,duplicate_ligand_receptor_pair
1NSN,KEEP
2NXZ,duplicate_ligand_receptor_pair
6DDR,KEEP
5O03,duplicate_ligand_receptor_pair
3IXT,duplicate_ligand_receptor_pair
4DKF,duplicate_ligand_receptor_pair
5M2M,duplicate_ligand_receptor_pair
4P59,duplicate_ligand_receptor_pair
6EHG,KEEP
4X7E,duplicate_ligand_receptor_pair
5KW9,KEEP
4ODX,duplicate_ligand_receptor_pair
3VG9,KEEP
6FE4,duplicate_ligand_receptor_pair
5SX5,duplicate_ligand_receptor_pair
4FQR,duplicate_ligand_receptor_pair
4ZS6,duplicate_pdb
5AAW,duplicate_ligand_receptor_pair
4HLZ,duplicate_ligand_receptor_pair
4NM8,duplicate_ligand_receptor_pair
5T6L,duplicate_ligand_receptor_pair
6A67,duplicate_ligand_receptor_pair
5E7F,duplicate_ligand_receptor_pair
1KXQ,duplicate_ligand_receptor_pair
5LHN,duplicate_ligand_receptor_pair
6MFT,KEEP
6AOD,KEEP
5YHL,KEEP
5TZT,duplicate_ligand_receptor_pair
6H7N,duplicate_ligand_receptor_pair
5D72,KEEP
1ZA3,duplicate_ligand_receptor_pair
5HYS,duplicate_ligand_receptor_pair
1QFW,KEEP
5DFV,KEEP
5Y7Z,duplicate_ligand_receptor_pair
5T5B,duplicate_ligand_receptor_pair
5BOZ,duplicate_ligand_receptor_pair
6B3S,duplicate_ligand_receptor_pair
5HGG,duplicate_ligand_receptor_pair
1FSK,duplicate_pdb
6BKB,KEEP
5T5F,KEEP
1DEE,KEEP
4WEN,KEEP
4FQR,duplicate_ligand_receptor_pair
4KFZ,duplicate_ligand_receptor_pair
5WHK,duplicate_ligand_receptor_pair
2AEQ,duplicate_ligand_receptor_pair
3RVW,duplicate_pdb
6MI2,duplicate_ligand_receptor_pair
3EBA,duplicate_ligand_receptor_pair
4M1D,duplicate_ligand_receptor_pair
5JDS,duplicate_ligand_receptor_pair
4WHT,duplicate_ligand_receptor_pair
3SQO,duplicate_ligand_receptor_pair
5WUX,duplicate_ligand_receptor_pair
4XNM,duplicate_ligand_receptor_pair
6AXK,KEEP
5D1X,duplicate_ligand_receptor_pair
4JKP,duplicate_ligand_receptor_pair
2NY5,duplicate_ligand_receptor_pair
4ZPT,duplicate_ligand_receptor_pair
2YPV,KEEP
4XGZ,duplicate_ligand_receptor_pair
4ETQ,duplicate_ligand_receptor_pair
1KXT,duplicate_ligand_receptor_pair
5CSZ,duplicate_ligand_receptor_pair
3UBX,KEEP
5KZP,duplicate_ligand_receptor_pair
6AZZ,duplicate_ligand_receptor_pair
5GHW,KEEP
3HAE,duplicate_ligand_receptor_pair
5BO1,duplicate_ligand_receptor_pair
6EJG,duplicate_ligand_receptor_pair
1YYM,duplicate_ligand_receptor_pair
5KOV,duplicate_ligand_receptor_pair
5MYX,KEEP
5D1X,duplicate_ligand_receptor_pair
6CDM,KEEP
5CD5,KEEP
4XH2,duplicate_ligand_receptor_pair
4DKE,duplicate_ligand_receptor_pair
4K2U,KEEP
6D6U,KEEP
4XGZ,duplicate_ligand_receptor_pair
4Z5R,duplicate_ligand_receptor_pair
4RDQ,duplicate_ligand_receptor_pair
4ZFF,duplicate_ligand_receptor_pair
2NY6,duplicate_ligand_receptor_pair
5B71,KEEP
4I3R,KEEP
2X89,duplicate_pdb
2FX8,duplicate_ligand_receptor_pair
4I18,KEEP
6H06,duplicate_ligand_receptor_pair
5J3H,KEEP
2VXT,duplicate_ligand_receptor_pair
5TRU,KEEP
4N9G,KEEP
4XGZ,duplicate_ligand_receptor_pair
3UYR,KEEP
4XGZ,duplicate_ligand_receptor_pair
4XH2,duplicate_ligand_receptor_pair
4LIQ,KEEP
4PGJ,duplicate_ligand_receptor_pair
4ZS7,KEEP
6H06,duplicate_ligand_receptor_pair
4WHY,duplicate_ligand_receptor_pair
5BK1,KEEP
4WHT,duplicate_ligand_receptor_pair
5HDQ,KEEP
6FE4,duplicate_ligand_receptor_pair
6D6T,duplicate_ligand_receptor_pair
5WTT,duplicate_ligand_receptor_pair
6H7O,duplicate_ligand_receptor_pair
6B0A,duplicate_ligand_receptor_pair
4JLR,KEEP
2J4W,duplicate_ligand_receptor_pair
5UTZ,duplicate_ligand_receptor_pair
5O05,duplicate_ligand_receptor_pair
5K59,KEEP
4F9P,duplicate_ligand_receptor_pair
3HI1,KEEP
5SX4,duplicate_ligand_receptor_pair
5N88,duplicate_ligand_receptor_pair
5DFV,duplicate_ligand_receptor_pair
4O4Y,KEEP
5AAM,duplicate_ligand_receptor_pair
3UBX,duplicate_ligand_receptor_pair
5E7F,duplicate_ligand_receptor_pair
4JLR,duplicate_ligand_receptor_pair
4MHJ,duplicate_ligand_receptor_pair
4HLZ,duplicate_ligand_receptor_pair
3UX9,KEEP
5O03,duplicate_ligand_receptor_pair
1FSK,duplicate_pdb
5KOV,duplicate_ligand_receptor_pair
5D8J,duplicate_ligand_receptor_pair
5JYL,KEEP
2J6E,duplicate_ligand_receptor_pair
3LEV,KEEP
4QCI,KEEP
4WHT,duplicate_ligand_receptor_pair
5DFW,duplicate_ligand_receptor_pair
5CJQ,KEEP
5U4M,duplicate_ligand_receptor_pair
4I2X,duplicate_ligand_receptor_pair
5YOY,duplicate_ligand_receptor_pair
5VPL,KEEP
5TRU,duplicate_ligand_receptor_pair
3WD5,duplicate_ligand_receptor_pair
6D01,duplicate_ligand_receptor_pair
4M62,KEEP
4Z5R,duplicate_ligand_receptor_pair
4WHT,duplicate_ligand_receptor_pair
3LH2,duplicate_ligand_receptor_pair
4N8C,duplicate_ligand_receptor_pair
3ZKQ,KEEP
4HWB,KEEP
3P9W,duplicate_ligand_receptor_pair
1NMA,KEEP
5M2I,duplicate_ligand_receptor_pair
2FX8,duplicate_ligand_receptor_pair
5TE4,KEEP
4XH2,duplicate_ligand_receptor_pair
4LU5,KEEP
3HAE,duplicate_ligand_receptor_pair
1FE8,duplicate_ligand_receptor_pair
4KHT,duplicate_ligand_receptor_pair
4LU5,duplicate_ligand_receptor_pair
4FQR,duplicate_ligand_receptor_pair
2JIX,duplicate_ligand_receptor_pair
5W1M,duplicate_ligand_receptor_pair
5DO2,KEEP
4Z5R,duplicate_ligand_receptor_pair
2FX7,duplicate_ligand_receptor_pair
5SV3,duplicate_ligand_receptor_pair
6DDV,KEEP
5Y80,duplicate_ligand_receptor_pair
6FLC,duplicate_ligand_receptor_pair
4XGZ,duplicate_ligand_receptor_pair
4WHT,duplicate_ligand_receptor_pair
4AM0,duplicate_ligand_receptor_pair
3U0T,duplicate_ligand_receptor_pair
3LRH,duplicate_ligand_receptor_pair
5K59,duplicate_ligand_receptor_pair
5E2W,KEEP
5E2V,KEEP
6CBP,KEEP
6AXL,KEEP
1IQD,KEEP
6BLI,duplicate_ligand_receptor_pair
6H0E,duplicate_ligand_receptor_pair
4QYO,KEEP
4K2U,duplicate_ligand_receptor_pair
2Y6S,duplicate_ligand_receptor_pair
6FE4,duplicate_ligand_receptor_pair
5OTJ,KEEP
4M62,duplicate_ligand_receptor_pair
4KRL,duplicate_ligand_receptor_pair
5W1M,duplicate_ligand_receptor_pair
5C6T,duplicate_pdb
6CDO,duplicate_ligand_receptor_pair
4G6M,duplicate_pdb
4ZFO,duplicate_ligand_receptor_pair
4QY8,duplicate_ligand_receptor_pair
4YHP,duplicate_ligand_receptor_pair
5C7X,duplicate_ligand_receptor_pair
4RGO,KEEP
5DO2,duplicate_ligand_receptor_pair
4WHT,duplicate_ligand_receptor_pair
4WEU,KEEP
5SX5,duplicate_ligand_receptor_pair
5KOV,duplicate_ligand_receptor_pair
4U6H,duplicate_pdb
3QWO,duplicate_ligand_receptor_pair
3IET,KEEP
1QFW,duplicate_pdb
4BKL,KEEP
2NXY,duplicate_ligand_receptor_pair
6B0E,duplicate_ligand_receptor_pair
4JFX,duplicate_ligand_receptor_pair
5D72,duplicate_ligand_receptor_pair
5E8E,KEEP
5J13,KEEP
5KOV,duplicate_ligand_receptor_pair
5N7W,duplicate_ligand_receptor_pair
4X7F,duplicate_ligand_receptor_pair
3UZV,duplicate_ligand_receptor_pair
6MFT,duplicate_ligand_receptor_pair
4HS6,KEEP
4HIX,KEEP
4LQF,duplicate_ligand_receptor_pair
6B0S,KEEP
6MLK,KEEP
5HVF,duplicate_ligand_receptor_pair
4WHY,duplicate_ligand_receptor_pair
6F7T,KEEP
5IVN,KEEP
2I60,duplicate_ligand_receptor_pair
5L6Y,duplicate_ligand_receptor_pair
6II4,duplicate_ligand_receptor_pair
5NMV,KEEP
4KRO,duplicate_ligand_receptor_pair
5XJM,KEEP
4XGZ,duplicate_ligand_receptor_pair
4XGZ,duplicate_ligand_receptor_pair
6AXL,duplicate_ligand_receptor_pair
5O2U,duplicate_ligand_receptor_pair
5HYS,duplicate_ligand_receptor_pair
4CNI,duplicate_ligand_receptor_pair
6H0E,duplicate_ligand_receptor_pair
4N9G,duplicate_ligand_receptor_pair
4F37,KEEP
5NGV,KEEP
1RI8,duplicate_ligand_receptor_pair
5KOV,duplicate_ligand_receptor_pair
5MZV,KEEP
3UX9,duplicate_ligand_receptor_pair
5BOZ,duplicate_ligand_receptor_pair
4YBL,duplicate_ligand_receptor_pair
6B9J,duplicate_ligand_receptor_pair
6D01,duplicate_ligand_receptor_pair
6D6U,duplicate_ligand_receptor_pair
4WHT,duplicate_ligand_receptor_pair
5M2M,duplicate_ligand_receptor_pair
3LH2,duplicate_ligand_receptor_pair
3UZE,duplicate_ligand_receptor_pair
4I18,duplicate_ligand_receptor_pair
3SKJ,KEEP
5W1M,duplicate_ligand_receptor_pair
4D9R,duplicate_ligand_receptor_pair
5FHX,KEEP
5Y11,KEEP
6BKD,duplicate_ligand_receptor_pair
5T78,KEEP
6F7T,duplicate_ligand_receptor_pair
4CNI,duplicate_ligand_receptor_pair
5W0K,KEEP
5B71,duplicate_ligand_receptor_pair
4HPY,duplicate_ligand_receptor_pair
5BK1,duplicate_ligand_receptor_pair
4EIG,duplicate_ligand_receptor_pair
1KXQ,duplicate_ligand_receptor_pair
4R8W,duplicate_ligand_receptor_pair
2Y6S,duplicate_ligand_receptor_pair
5UTZ,duplicate_ligand_receptor_pair
2NY2,duplicate_ligand_receptor_pair
4QXT,duplicate_ligand_receptor_pair
5D71,duplicate_ligand_receptor_pair
4FQJ,duplicate_ligand_receptor_pair
