pdb,reason,ligand_len,receptor_len,size_source,subgroup,pdb_path,n_ca_ligand,n_ca_receptor,dN_ligand_nm,dN_receptor_nm,temperature_k
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
3S9D,too_small_partner_len,127.0,180.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\3S9D.pdb,127.0,180.0,1.6023393869400024,1.7318273782730103,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1.00E+50,invalid_pdb_id,,,,OTHER,,,,,,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1JTG,too_small_partner_len,262.0,165.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1JTG.pdb,262.0,165.0,1.1662909984588623,1.1656359434127808,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
1C4Z,too_small_partner_len,1050.0,144.0,modeled_cache,OTHER,src\bridging\generatedData\pdb_cache\1C4Z.pdb,1050.0,144.0,1.3105005025863647,1.7703042030334473,
